Crop_Type,SOC,N_Content,P_Content,K_Content,pH,Fertilizer_Type,Fertilizer_Amount,Temperature,Rainfall,Humidity,Carbon_Footprint
Wheat,3.42,58.0,44.4,63.4,6.54,Urea,257.0,15.7,1285.4,63.2,593.8
Corn,3.72,82.3,43.3,63.4,6.48,NPK_15-15-15,373.1,23.8,699.0,80.1,575.3
Vegetables,4.49,102.0,42.3,66.9,6.56,NPK_15-15-15,302.8,19.4,597.4,54.3,337.8
Corn,1.48,114.7,36.4,69.4,6.45,Urea,321.8,30.4,832.0,41.6,1156.2
Wheat,4.46,11.8,50.4,30.2,5.51,Urea,255.6,24.3,777.4,58.6,446.6
Corn,1.92,54.1,53.6,81.7,5.48,Ammonium Nitrate,398.7,26.4,1091.0,57.0,1428.0
Rice,1.73,67.4,46.1,48.1,4.85,NPK_15-15-15,289.9,22.2,1275.6,38.2,1423.7
Wheat,2.46,86.5,26.2,62.2,6.97,Ammonium Nitrate,105.7,24.5,1278.3,67.9,523.0
Rice,1.73,33.7,19.1,90.7,6.98,Ammonium Nitrate,353.2,18.9,716.3,50.8,2096.4
Corn,2.52,50.4,26.8,100.6,6.99,Urea,446.4,17.4,956.8,64.0,1344.0
Corn,1.14,78.3,64.3,31.0,6.61,None,0.0,23.6,1371.0,60.6,432.3
Rice,2.01,77.1,39.2,65.6,4.91,Urea,363.9,26.5,1384.4,52.1,2041.3
Soybeans,3.23,84.4,66.9,70.5,5.68,Urea,66.6,13.4,543.4,75.7,155.5
Vegetables,2.15,86.1,33.2,34.8,6.52,NPK_15-15-15,305.5,20.9,1057.3,61.6,546.2
Corn,2.31,83.5,31.1,81.1,6.49,Urea,417.1,33.1,998.1,65.7,1250.8
Rice,2.58,79.8,33.9,67.3,6.24,NPK_15-15-15,350.9,26.0,1174.2,72.0,1524.8
Corn,3.14,76.4,33.6,68.9,6.66,Urea,347.0,31.5,1285.3,68.5,982.1
Corn,0.88,91.6,23.4,46.6,6.41,Ammonium Nitrate,443.3,20.2,485.7,66.7,1686.6
Wheat,2.67,19.0,17.8,73.3,6.48,Urea,162.6,21.1,608.3,55.1,486.2
Wheat,1.99,113.6,42.5,81.8,5.95,NPK_15-15-15,181.8,28.5,1167.7,51.7,462.1
Corn,2.33,19.9,50.8,67.5,7.09,Ammonium Nitrate,215.9,26.7,901.8,66.9,892.7
Corn,3.05,48.0,71.7,54.7,6.1,Ammonium Nitrate,362.0,23.0,200.0,53.5,1169.8
Corn,1.24,69.3,28.5,56.3,5.47,Ammonium Nitrate,386.6,16.9,266.8,74.5,1435.0
Soybeans,1.39,91.8,29.7,69.4,5.86,None,0.0,29.5,1081.9,63.4,207.1
Vegetables,0.65,10.0,23.4,66.0,6.16,Organic,131.9,36.6,1143.7,72.8,543.0
Corn,1.76,74.3,51.9,83.1,7.1,Ammonium Nitrate,301.4,15.3,377.7,53.2,1150.5
Corn,3.26,94.8,47.2,55.4,6.37,Urea,417.5,30.8,1234.7,51.3,1147.0
Vegetables,2.1,99.9,21.8,40.6,6.27,NPK_15-15-15,225.3,21.1,781.0,85.1,536.4
Vegetables,1.13,57.6,21.5,72.2,5.53,Organic,238.3,21.8,492.1,63.2,352.9
Rice,1.81,67.5,49.3,55.4,6.95,NPK_15-15-15,180.9,24.9,653.9,76.0,1298.3
Corn,1.01,59.6,40.7,80.7,5.94,NPK_15-15-15,224.2,17.2,422.0,48.1,577.1
Corn,1.3,65.2,46.4,65.2,6.33,Urea,228.5,23.3,634.4,61.6,843.2
Wheat,2.51,49.2,21.8,78.1,7.44,Urea,246.4,15.1,200.0,80.6,730.8
Rice,1.26,52.8,6.8,44.7,6.76,NPK_15-15-15,218.9,26.0,824.2,46.2,1433.9
Corn,3.09,85.9,21.9,67.9,5.26,Urea,206.8,35.1,1055.5,90.0,791.6
Wheat,2.14,78.3,45.3,51.0,5.16,Ammonium Nitrate,175.7,20.2,378.4,67.4,670.2
Corn,2.27,87.3,66.7,40.6,6.35,Urea,405.3,22.6,856.0,55.2,1199.4
Soybeans,1.98,80.4,28.6,47.8,5.55,None,0.0,22.9,568.4,69.2,113.3
Rice,2.82,92.6,69.1,54.1,6.85,Urea,229.9,28.6,1084.1,78.3,1553.1
Corn,2.83,97.0,47.4,89.9,6.43,Ammonium Nitrate,414.9,25.6,200.0,55.1,1415.9
Wheat,2.47,31.5,14.1,53.6,6.52,Urea,280.5,28.3,1099.2,56.8,842.5
Rice,2.65,53.6,38.2,39.6,5.91,Urea,340.1,20.9,213.8,68.0,1789.6
Vegetables,2.03,69.2,48.0,67.6,7.62,Urea,332.1,25.8,776.5,70.6,1045.2
Wheat,2.63,74.4,5.0,65.6,8.39,Ammonium Nitrate,229.8,10.0,601.9,62.6,753.4
Rice,1.93,58.2,44.7,55.2,6.2,Urea,246.4,27.0,723.8,69.8,1703.3
Soybeans,2.2,97.8,52.6,61.8,6.65,None,0.0,17.2,314.7,75.2,37.7
Rice,1.98,124.5,41.0,84.5,6.47,None,0.0,21.8,1431.0,67.1,1126.7
Vegetables,1.83,79.7,34.1,78.4,6.22,None,0.0,27.4,399.7,56.7,223.1
Rice,1.65,77.1,32.4,76.7,5.82,NPK_15-15-15,404.2,15.5,427.3,64.7,1522.9
Wheat,2.57,96.2,31.5,41.3,5.64,None,0.0,29.2,1478.2,86.1,217.5
Corn,3.25,28.4,17.4,122.7,5.61,Urea,225.9,22.9,962.9,69.0,725.0
Rice,3.14,75.7,24.7,86.0,6.68,Urea,300.3,31.1,411.0,79.9,1658.7
Soybeans,1.19,99.5,28.8,75.3,6.04,None,0.0,18.8,804.9,58.8,200.3
Soybeans,3.23,58.9,36.7,41.7,4.6,Organic,55.5,14.1,767.5,68.2,29.5
Corn,1.95,44.3,26.6,84.0,6.71,NPK_15-15-15,430.8,23.3,259.3,74.5,800.7
Corn,2.68,70.4,22.0,55.0,6.37,Ammonium Nitrate,421.8,26.6,584.6,83.0,1487.1
Soybeans,1.48,73.5,46.4,61.1,7.34,NPK_15-15-15,50.3,27.0,840.8,79.7,213.9
Vegetables,2.31,52.3,40.6,31.4,6.66,NPK_15-15-15,183.1,17.6,1293.2,51.6,403.3
Corn,2.45,127.4,26.9,40.2,5.36,Urea,421.4,15.1,783.9,78.8,1266.2
Wheat,1.01,63.0,42.6,73.8,4.84,Ammonium Nitrate,206.1,21.9,810.2,85.2,928.2
Rice,2.69,46.2,28.2,85.1,5.9,Urea,438.9,26.2,564.7,58.1,2071.6
Vegetables,3.28,72.7,35.9,78.7,5.96,NPK_15-15-15,100.2,25.9,1233.6,54.3,297.0
Corn,2.06,97.7,49.6,78.0,7.06,Urea,449.8,31.7,1165.8,64.7,1412.2
Corn,3.29,75.4,25.9,63.7,6.39,None,0.0,21.6,1126.3,67.2,214.3
Soybeans,2.05,87.1,17.4,56.9,7.19,Organic,56.4,13.9,889.1,60.8,148.0
Corn,2.88,53.2,32.8,70.8,5.47,Organic,371.3,29.7,290.5,50.8,249.5
Wheat,0.5,112.2,14.5,81.4,7.08,Organic,195.8,24.5,1230.3,82.7,496.0
Rice,4.14,89.0,30.8,65.1,6.9,None,0.0,25.0,870.1,54.7,834.2
Rice,3.4,101.2,30.8,89.2,4.99,Ammonium Nitrate,343.5,27.5,742.0,58.9,2012.1
Rice,1.97,84.1,5.0,60.7,7.33,Urea,333.5,30.1,1007.0,66.3,1938.4
Wheat,0.62,95.6,43.0,45.4,6.47,NPK_15-15-15,187.9,23.4,928.5,47.3,643.7
Corn,2.43,53.2,32.3,64.8,6.67,Ammonium Nitrate,286.2,29.6,475.8,46.4,1050.7
Wheat,1.04,62.7,52.7,67.1,5.79,None,0.0,26.4,737.7,59.8,359.7
Soybeans,2.56,108.7,38.2,63.4,7.29,Organic,12.6,20.1,200.0,74.9,80.9
Soybeans,2.53,114.0,46.0,90.6,5.57,Urea,77.2,22.3,880.1,67.3,266.0
Corn,1.45,46.3,52.9,81.1,6.98,Ammonium Nitrate,180.7,26.7,1315.5,40.3,836.5
Corn,3.1,81.2,33.0,36.4,6.97,Urea,426.8,19.8,221.5,81.7,1130.7
Rice,2.84,64.2,35.0,95.7,5.72,Organic,166.1,28.1,895.0,74.6,1073.1
Rice,2.98,57.6,11.4,10.2,7.79,Urea,151.5,24.3,1084.0,67.3,1419.2
Rice,2.21,82.1,53.6,108.0,6.56,NPK_15-15-15,171.3,25.5,1135.7,67.0,1313.7
Wheat,1.07,103.5,32.8,59.3,6.86,Urea,145.5,31.0,588.8,73.1,677.3
Corn,2.98,86.3,19.9,61.2,5.33,Organic,365.8,25.4,464.2,90.0,318.2
Corn,1.98,67.0,46.1,63.8,7.88,Ammonium Nitrate,391.9,23.9,644.5,75.6,1498.0
Rice,1.09,87.9,5.0,72.7,5.54,NPK_15-15-15,373.8,23.1,1266.8,68.6,1697.4
Wheat,3.28,66.0,28.6,65.0,7.12,Urea,218.0,22.8,251.7,50.3,486.9
Corn,3.88,85.3,48.6,62.3,5.7,NPK_15-15-15,332.7,25.1,424.4,67.0,495.9
Wheat,2.17,109.9,28.4,91.2,5.97,Urea,142.2,30.6,689.4,74.3,602.7
Rice,3.93,23.1,24.2,76.3,6.95,None,0.0,20.3,508.5,63.6,947.7
Vegetables,2.27,94.9,28.8,45.8,7.12,Organic,272.1,19.9,835.4,58.7,276.8
Vegetables,1.9,36.5,5.0,79.8,5.51,NPK_15-15-15,132.0,30.2,1345.1,71.6,518.1
Rice,1.7,105.7,45.7,75.5,7.16,Urea,282.2,20.6,428.7,53.1,1771.8
Corn,3.51,59.1,33.2,54.1,7.13,Urea,399.2,24.6,798.8,75.4,1098.4
Rice,1.58,44.6,30.9,80.8,5.74,Urea,232.5,20.4,847.1,59.8,1711.7
Corn,2.79,92.4,31.0,61.8,7.52,Urea,288.0,14.8,732.9,39.5,777.7
Wheat,1.75,84.1,35.2,60.6,5.38,Urea,152.6,24.5,297.6,59.5,579.7
Soybeans,1.83,50.0,44.8,60.0,5.96,NPK_15-15-15,23.2,29.3,626.8,64.3,188.7
Wheat,3.02,43.7,34.2,16.4,6.74,Urea,207.3,23.2,627.8,71.6,539.2
Soybeans,1.9,70.3,14.6,54.5,5.8,Organic,6.3,15.8,1071.7,70.2,86.0
Rice,1.88,44.9,43.6,79.3,6.58,Urea,403.9,24.1,996.9,49.5,2021.1
Corn,3.11,48.5,42.5,64.6,6.57,Urea,435.0,19.6,306.8,66.5,1148.7
Soybeans,3.48,77.9,38.1,39.3,6.27,Organic,1.5,10.0,714.5,58.6,-101.5
Rice,2.72,50.9,51.1,84.3,6.98,Urea,170.9,23.1,674.9,60.7,1413.9
Wheat,1.68,85.7,35.5,59.0,6.24,Ammonium Nitrate,163.3,26.2,1534.1,53.0,726.2
Rice,1.79,112.3,51.7,40.6,6.56,NPK_15-15-15,369.8,29.6,952.3,64.4,1581.3
Corn,2.26,71.3,56.1,109.1,7.2,Urea,331.4,32.6,472.9,90.0,1099.5
Vegetables,2.46,78.3,43.7,43.9,6.95,NPK_15-15-15,167.7,26.9,578.1,87.3,375.6
Corn,1.41,125.5,23.8,82.6,6.95,Urea,281.7,28.4,717.5,53.0,984.6
Vegetables,2.78,45.3,33.0,49.6,5.6,Urea,178.7,16.8,976.8,65.8,601.0
Vegetables,2.27,104.8,53.6,67.7,6.77,NPK_15-15-15,235.0,31.9,1019.7,61.2,537.1
Soybeans,0.83,101.8,12.5,47.0,5.79,NPK_15-15-15,0.8,30.1,920.2,66.7,266.4
Wheat,1.46,96.4,29.1,40.2,5.5,Urea,107.2,21.6,776.6,76.0,521.2
Wheat,1.8,107.3,29.9,75.4,6.35,Ammonium Nitrate,178.0,27.0,802.4,63.4,781.1
Vegetables,2.14,82.0,22.0,73.1,5.77,Ammonium Nitrate,153.9,26.5,804.9,56.5,664.3
Rice,3.71,60.4,48.1,87.9,6.95,Urea,176.0,31.1,226.0,78.9,1385.4
Wheat,2.39,102.4,40.7,64.3,6.97,Urea,181.1,22.7,828.5,50.2,590.9
Wheat,1.53,103.3,24.3,109.4,5.07,Urea,268.2,19.6,648.0,67.3,916.6
Rice,2.38,102.6,44.1,70.4,5.82,NPK_15-15-15,264.9,21.0,271.5,47.2,1313.4
Rice,1.92,76.1,32.6,76.3,5.38,Urea,208.3,28.2,1696.3,52.7,1687.1
Rice,2.46,57.1,21.6,37.8,6.08,Urea,198.0,13.5,959.0,73.9,1568.9
Wheat,2.66,79.8,24.3,52.7,6.72,Ammonium Nitrate,149.1,10.0,854.6,56.8,498.9
Vegetables,3.17,98.6,41.5,75.4,6.23,Organic,340.2,28.2,720.1,42.5,157.3
Corn,2.18,100.6,49.1,63.3,5.99,Ammonium Nitrate,398.4,24.9,1105.6,56.3,1538.7
Vegetables,3.51,64.3,27.7,68.8,7.31,NPK_15-15-15,266.3,23.6,443.2,55.0,401.4
Wheat,2.93,82.9,43.2,48.7,4.79,Urea,292.0,16.7,740.6,49.9,762.4
Soybeans,1.63,42.3,58.7,67.4,7.27,Organic,31.7,14.6,516.7,71.6,103.2
Wheat,3.97,99.6,16.1,67.4,6.02,NPK_15-15-15,103.2,20.2,1102.5,46.4,82.8
Soybeans,2.46,55.4,40.3,41.4,6.35,Organic,89.6,25.4,560.6,57.9,140.0
Corn,1.53,94.6,47.5,77.9,6.03,Urea,360.3,20.5,1235.5,66.6,1215.3
Soybeans,3.52,46.3,33.6,31.0,7.48,Organic,39.2,28.2,815.3,60.9,19.0
Corn,3.86,100.8,53.6,68.7,5.54,Ammonium Nitrate,425.8,18.5,1121.1,60.1,1359.0
Vegetables,2.17,83.0,68.0,100.3,6.41,Ammonium Nitrate,169.2,20.8,990.0,56.3,733.5
Vegetables,1.8,55.5,40.2,78.6,6.77,NPK_15-15-15,253.5,27.2,1220.7,50.4,595.5
Rice,2.06,92.3,31.5,78.5,5.27,Ammonium Nitrate,391.7,21.5,522.7,57.4,2221.6
Corn,2.77,60.2,49.7,47.1,5.76,NPK_15-15-15,289.4,21.8,1167.0,72.9,560.0
Soybeans,3.22,93.7,47.6,100.4,6.3,Urea,19.4,20.2,200.0,59.8,43.8
Rice,2.66,68.1,5.0,92.5,5.78,Ammonium Nitrate,428.3,19.2,865.1,67.0,2265.0
Vegetables,2.28,32.0,35.0,48.1,5.83,NPK_15-15-15,232.6,25.3,658.9,78.4,509.0
Corn,3.4,50.4,29.1,55.5,6.16,Ammonium Nitrate,221.1,26.0,358.4,72.2,818.3
Corn,1.95,64.2,41.0,90.1,6.85,Urea,273.3,24.7,537.3,49.7,929.9
Vegetables,3.02,109.2,32.1,100.9,6.16,None,0.0,20.3,625.8,70.4,165.7
Wheat,1.97,97.5,33.7,39.7,7.15,NPK_15-15-15,236.0,22.5,781.2,77.6,434.0
Soybeans,2.54,115.6,22.1,44.9,5.7,Organic,55.5,31.8,666.3,58.0,114.0
Rice,2.11,116.3,46.0,62.1,5.52,Urea,352.3,16.1,878.0,46.0,1928.1
Wheat,2.16,61.6,59.8,21.6,7.75,Ammonium Nitrate,124.0,33.3,559.4,59.7,657.4
Wheat,1.9,70.3,22.3,65.4,5.94,Urea,221.7,24.0,683.1,67.3,769.1
Wheat,3.28,64.7,14.0,88.7,5.48,NPK_15-15-15,119.2,22.6,748.8,72.1,218.9
Wheat,1.61,58.2,35.3,36.2,5.18,NPK_15-15-15,264.9,28.5,913.7,58.8,594.9
Wheat,1.61,29.0,34.6,67.5,7.15,NPK_15-15-15,236.7,12.8,1147.1,40.6,483.5
Rice,3.9,74.6,52.6,53.4,6.16,Urea,425.9,30.7,1148.8,49.7,1835.6
Rice,2.98,42.9,16.6,97.8,6.22,Urea,204.8,33.2,933.1,69.3,1469.5
Soybeans,0.5,74.1,26.9,53.6,6.29,Organic,36.4,29.2,1000.6,88.9,363.3
Corn,1.75,127.9,5.0,95.4,7.11,Organic,304.3,12.6,959.2,64.7,366.3
Wheat,0.75,62.3,55.6,53.1,6.27,Urea,291.5,27.5,739.9,80.8,1028.4
Corn,1.44,79.9,38.8,80.4,8.04,Ammonium Nitrate,320.0,32.1,1165.2,52.3,1376.6
Wheat,0.5,97.7,28.0,70.0,6.49,Ammonium Nitrate,267.2,31.5,529.9,57.2,1172.7
Soybeans,2.09,82.0,15.2,62.2,7.14,NPK_15-15-15,1.4,16.2,200.0,36.9,-23.7
Corn,1.29,82.3,16.5,49.2,6.96,Urea,430.0,28.8,485.5,69.4,1335.8
Corn,2.25,65.9,41.2,71.5,6.37,Urea,251.9,32.8,1341.1,54.3,894.8
Corn,0.9,69.2,18.4,56.2,5.99,Ammonium Nitrate,389.4,23.7,746.6,72.2,1584.6
Wheat,2.27,51.0,36.6,51.2,6.63,Ammonium Nitrate,266.7,15.9,945.9,59.0,913.2
Soybeans,1.87,96.2,65.6,94.5,6.76,NPK_15-15-15,36.7,27.8,754.1,89.3,210.5
Corn,3.4,31.5,29.8,76.0,6.0,Urea,264.5,29.0,1046.6,86.5,863.1
Soybeans,3.33,99.3,20.6,77.9,6.52,NPK_15-15-15,33.8,22.8,874.7,37.4,16.2
Rice,2.83,39.9,40.7,57.2,7.27,Urea,361.0,17.3,826.0,72.1,1826.7
Wheat,1.94,99.1,16.6,61.3,7.85,NPK_15-15-15,190.0,28.6,1064.8,56.1,536.9
Vegetables,3.79,66.2,60.8,60.0,7.0,NPK_15-15-15,208.5,19.5,687.0,72.8,282.5
Rice,0.96,44.2,56.1,71.7,7.7,Organic,331.1,25.6,980.2,48.9,1313.2
Wheat,1.08,89.5,32.5,77.8,5.96,NPK_15-15-15,145.9,31.6,788.8,82.3,490.9
Corn,2.13,98.2,21.5,64.4,6.89,Urea,202.5,14.9,812.4,77.4,702.2
Corn,4.0,64.0,28.6,49.1,7.34,Urea,373.5,28.2,563.5,48.0,905.1
Rice,2.04,93.0,30.6,80.2,5.77,NPK_15-15-15,366.1,22.4,774.4,62.8,1527.2
Corn,2.05,17.9,40.8,65.7,6.06,Organic,194.0,22.6,660.6,66.9,304.5
Wheat,1.05,42.0,50.6,36.2,7.62,NPK_15-15-15,232.1,26.2,1245.5,73.6,614.4
Rice,2.96,107.3,19.5,22.3,5.72,Urea,354.7,19.5,260.6,64.9,1794.7
Wheat,2.96,69.4,50.2,71.0,5.46,Ammonium Nitrate,171.8,17.4,1161.2,74.4,627.8
Corn,2.83,28.4,44.3,48.4,7.47,Urea,305.3,14.2,239.5,64.2,893.3
Rice,1.7,57.5,27.4,73.6,7.24,Urea,174.9,29.9,1038.0,72.3,1570.9
Wheat,1.63,51.9,18.7,49.5,6.7,NPK_15-15-15,218.6,21.6,556.8,48.6,391.5
Vegetables,1.17,70.9,36.7,67.7,6.37,NPK_15-15-15,211.7,26.5,1048.2,64.7,663.0
Corn,2.27,65.7,19.1,57.4,6.09,NPK_15-15-15,266.4,21.0,807.5,78.8,562.2
Vegetables,1.34,79.5,50.4,100.0,6.6,NPK_15-15-15,291.5,17.5,348.7,81.9,666.2
Wheat,1.26,73.3,18.1,84.0,7.51,Urea,231.9,26.9,1325.5,67.1,893.7
Wheat,1.86,109.0,43.2,91.9,6.57,Ammonium Nitrate,200.0,25.2,1121.8,63.8,886.1
Wheat,1.81,85.6,33.8,65.5,7.92,NPK_15-15-15,298.6,22.3,1026.1,81.4,590.4
Corn,1.77,86.4,26.6,81.4,5.77,NPK_15-15-15,223.3,25.1,625.9,63.8,611.3
Corn,2.57,104.1,33.5,66.8,6.39,Urea,290.7,18.5,1133.9,78.7,929.2
Wheat,2.26,65.3,51.2,94.4,6.14,NPK_15-15-15,201.9,29.0,400.9,63.7,369.7
Rice,1.97,43.5,17.1,63.5,5.64,Organic,164.6,30.2,200.0,65.5,1183.0
Vegetables,2.35,105.2,28.8,37.1,6.29,NPK_15-15-15,154.8,27.4,303.2,51.7,339.2
Rice,1.41,78.4,23.7,25.0,6.69,NPK_15-15-15,289.4,21.6,527.3,50.0,1423.1
Corn,2.28,78.5,34.4,98.4,6.77,Urea,388.8,23.8,585.8,76.7,1134.9
Soybeans,2.32,59.2,24.7,74.6,7.92,Organic,26.0,31.7,697.8,85.7,147.4
Rice,1.0,59.6,8.5,75.9,6.73,Urea,433.8,30.2,713.3,66.3,2236.9
Wheat,3.0,96.2,19.2,94.8,7.21,Organic,115.3,33.9,622.6,63.0,143.5
Wheat,1.49,99.6,59.6,32.0,6.45,Urea,229.2,19.4,200.0,77.3,774.0
Vegetables,2.27,94.6,38.7,57.8,7.57,NPK_15-15-15,204.4,19.0,917.2,69.0,411.4
Soybeans,3.13,94.8,38.2,60.3,8.08,Organic,70.3,24.2,757.4,36.2,11.9
Wheat,2.94,89.2,30.8,79.8,6.77,None,0.0,25.6,606.3,76.9,68.2
Wheat,2.23,78.3,34.2,51.1,5.71,NPK_15-15-15,122.1,22.8,1339.3,49.0,319.8
Vegetables,1.91,70.6,28.6,41.0,6.02,Organic,116.9,21.5,765.2,64.9,268.5
Rice,2.96,105.3,42.9,40.8,6.6,Ammonium Nitrate,308.1,30.1,870.5,59.7,1922.6
Corn,2.74,65.7,36.5,88.0,6.72,NPK_15-15-15,183.1,23.0,1128.5,57.3,446.7
Rice,1.71,84.2,17.4,50.1,6.89,NPK_15-15-15,349.2,17.2,328.5,65.6,1433.8
Corn,1.56,54.9,38.8,54.0,6.72,Urea,223.2,17.8,842.1,75.7,843.6
Wheat,0.54,58.5,5.0,77.7,6.4,Urea,253.2,24.8,1127.4,65.4,1050.3
Wheat,2.32,69.1,41.2,51.0,5.95,Urea,109.1,38.0,818.0,81.9,493.9
Wheat,2.13,54.9,13.9,30.9,6.68,Urea,211.9,18.4,393.8,83.4,648.2
Corn,3.11,94.9,33.6,33.4,7.7,Urea,246.5,21.9,681.1,83.3,715.9
Soybeans,2.49,41.3,17.1,63.9,7.11,None,0.0,36.0,916.1,64.3,125.3
Rice,3.27,77.5,35.0,74.9,6.77,NPK_15-15-15,244.3,21.0,200.0,59.3,1130.6
Wheat,1.64,78.3,43.7,61.0,7.12,Ammonium Nitrate,203.4,25.9,376.6,64.6,737.2
Wheat,3.11,29.7,57.5,73.6,6.14,NPK_15-15-15,185.6,33.3,1540.7,78.5,389.4
Rice,1.78,64.0,11.9,32.7,6.04,Ammonium Nitrate,273.8,18.6,1019.6,77.8,1951.7
Corn,2.82,81.4,49.6,34.1,5.88,NPK_15-15-15,330.1,21.9,1369.2,33.9,520.6
Corn,1.03,85.7,37.0,110.1,6.31,NPK_15-15-15,194.5,21.0,1153.2,68.7,598.0
Soybeans,2.39,69.9,28.2,89.7,6.1,None,0.0,15.6,987.9,36.6,7.1
Vegetables,0.61,91.9,46.4,80.4,7.25,Organic,304.6,31.7,741.8,64.8,559.0
Wheat,1.99,72.3,31.5,51.8,6.07,Urea,152.7,20.5,983.4,58.7,563.8
Corn,2.55,75.3,45.8,60.2,5.84,None,0.0,18.9,1357.5,55.0,277.2
Rice,1.78,81.3,20.1,65.0,7.76,None,0.0,21.2,1138.9,75.2,1219.0
Soybeans,1.36,98.2,25.5,91.3,6.08,NPK_15-15-15,43.3,28.3,908.4,57.2,320.3
Soybeans,2.88,58.1,49.2,73.1,6.51,NPK_15-15-15,26.3,24.1,789.7,64.9,61.6
Corn,2.12,62.8,57.3,75.5,6.72,Urea,201.9,19.4,1024.4,53.8,757.6
Corn,1.81,58.3,34.5,61.6,5.6,Ammonium Nitrate,245.0,25.6,663.8,65.9,1045.0
Soybeans,2.23,66.7,5.0,80.9,7.26,None,0.0,27.7,1024.5,76.5,79.2
Rice,4.31,110.7,32.0,71.0,6.85,Ammonium Nitrate,257.7,23.4,605.7,54.5,1596.0
Rice,3.12,89.3,35.5,65.9,7.49,Organic,336.2,22.3,726.1,72.7,1030.7
Corn,3.13,46.7,31.5,50.1,5.92,Urea,314.4,28.8,490.3,65.7,801.0
Wheat,2.55,60.0,40.0,62.7,6.47,Ammonium Nitrate,253.0,22.6,696.1,65.6,840.5
Vegetables,2.33,84.3,27.8,43.4,6.43,NPK_15-15-15,192.7,31.9,610.7,60.8,430.3
Vegetables,0.5,52.3,47.6,64.2,6.58,NPK_15-15-15,229.7,19.6,1442.2,74.3,737.0
Wheat,1.66,56.9,17.5,66.8,5.38,Ammonium Nitrate,121.5,19.4,536.9,73.1,581.7
Wheat,1.82,108.6,53.6,16.9,6.48,Organic,234.5,18.8,984.7,63.4,237.4
Corn,0.7,59.7,58.3,60.4,5.4,Urea,333.8,22.3,518.6,67.4,1163.8
Wheat,1.27,98.9,21.3,41.5,6.65,Urea,206.1,23.5,866.4,73.9,773.7
Rice,0.62,106.4,21.3,75.0,4.91,NPK_15-15-15,310.1,16.6,951.5,71.5,1636.4
Wheat,2.17,56.7,41.2,77.7,5.1,Ammonium Nitrate,192.5,24.0,202.1,61.3,746.2
Rice,2.86,52.8,17.2,56.5,6.97,NPK_15-15-15,376.0,26.4,360.8,79.0,1452.9
Corn,3.09,68.1,27.6,76.0,6.02,NPK_15-15-15,246.5,15.9,515.9,75.4,378.4
Corn,2.53,47.8,51.5,76.8,5.71,Ammonium Nitrate,390.3,20.8,393.9,90.0,1385.8
Rice,1.43,78.0,46.1,60.4,7.29,Ammonium Nitrate,383.7,26.5,879.4,46.2,2277.2
Corn,0.65,69.9,64.7,95.7,6.63,NPK_15-15-15,227.0,17.8,934.9,73.4,692.8
Corn,0.79,84.0,37.6,50.5,7.01,Urea,342.4,21.9,477.9,78.8,1230.9
Vegetables,1.18,109.9,25.8,94.4,6.28,NPK_15-15-15,335.3,29.2,893.5,77.1,824.3
Rice,1.49,95.4,35.8,60.5,8.28,Urea,257.1,32.8,701.6,62.0,1810.1
Wheat,2.07,87.2,32.7,48.1,5.98,None,0.0,25.8,815.2,48.6,198.2
Vegetables,1.39,25.8,33.0,58.0,7.62,Ammonium Nitrate,212.2,22.6,630.1,83.5,916.2
Vegetables,2.47,86.1,34.6,43.0,6.36,NPK_15-15-15,302.4,20.9,1020.7,59.2,499.2
Wheat,2.01,118.1,21.0,80.7,5.24,Urea,132.3,28.2,1422.2,61.5,548.6
Soybeans,2.21,10.0,39.2,32.9,6.74,None,0.0,29.4,1121.0,89.8,102.2
Rice,3.11,92.2,13.9,92.8,6.62,Urea,372.5,17.5,1337.7,49.7,1815.2
Rice,1.26,71.0,24.2,46.3,5.66,Urea,203.6,28.2,359.0,74.8,1728.1
Rice,2.53,53.8,33.2,81.7,5.75,NPK_15-15-15,166.7,20.3,613.5,56.0,1171.8
Wheat,2.19,95.0,5.0,65.5,6.38,Urea,256.0,19.0,1047.8,55.7,756.3
Wheat,1.93,117.7,46.5,70.4,6.64,Ammonium Nitrate,237.9,22.7,1377.9,67.0,899.8
Rice,2.91,94.4,5.0,53.2,4.67,Urea,374.9,28.7,1077.7,73.1,1951.0
Corn,2.9,65.7,45.0,72.1,7.14,Urea,398.4,25.1,490.8,76.4,1089.1
Wheat,1.44,51.4,15.6,67.7,6.05,Ammonium Nitrate,247.8,25.0,697.9,78.0,985.9
Corn,2.05,78.6,28.9,35.8,5.47,Urea,286.8,25.3,966.7,56.5,968.2
Wheat,2.42,96.8,42.8,45.7,7.06,NPK_15-15-15,282.2,25.9,792.4,51.3,467.2
Wheat,1.98,65.3,68.0,54.2,6.38,Urea,258.7,22.9,570.4,60.9,819.7
Soybeans,2.67,67.7,36.7,49.9,7.25,NPK_15-15-15,42.6,26.8,748.4,69.2,181.2
Soybeans,2.42,145.6,5.3,90.1,6.71,None,0.0,20.1,844.9,62.5,148.2
Vegetables,3.67,102.0,49.3,65.1,6.4,Organic,174.2,26.9,470.3,30.0,60.6
Wheat,0.98,103.8,31.5,49.4,6.29,Urea,129.9,28.0,1194.6,43.1,645.1
Soybeans,2.1,38.5,36.0,55.2,6.74,Organic,9.2,27.1,696.1,62.1,115.0
Wheat,1.47,57.3,43.4,54.9,6.11,Ammonium Nitrate,103.4,27.4,824.6,75.3,616.6
